playerId,I_F_goals,I_F_primaryAssists,I_F_points,I_F_shotsOnGoal,faceoffsWon,penalityMinutes,I_F_hits,I_F_takeaways,I_F_giveaways,PC1,PC2,cluster,cluster_label
8480328,1.0,0.0,1.0,7.0,0.0,2.0,2.0,1.0,1.0,-2.8876878085126845,-0.5794569889207576,3,Support Player
8481422,0.0,0.0,0.0,10.0,0.0,0.0,15.0,3.0,7.0,-2.7495810050475344,-0.4280274559711781,3,Support Player
8477492,25.0,30.0,65.0,231.0,452.0,24.0,47.0,39.0,34.0,7.120601428570859,-3.060276457774479,2,Offensive All Star
8482097,13.0,9.0,30.0,96.0,10.0,13.0,38.0,25.0,23.0,1.3888837823040663,-0.9542902998577203,1,Defensive Minded
8476881,13.0,10.0,33.0,119.0,582.0,36.0,88.0,43.0,29.0,3.7081844766439866,-1.0390435438384071,2,Offensive All Star
8478136,3.0,5.0,14.0,67.0,0.0,52.0,106.0,14.0,22.0,0.2959639228845578,1.9390356556718387,0,Bruiser
8474040,6.0,3.0,10.0,67.0,9.0,11.0,15.0,12.0,6.0,-1.0801504878176713,-0.5933088939995396,3,Support Player
8471685,17.0,16.0,46.0,121.0,590.0,4.0,57.0,35.0,35.0,4.152387447967373,-2.8876180047291653,2,Offensive All Star
8478455,1.0,1.0,2.0,13.0,0.0,0.0,19.0,3.0,3.0,-2.6086036212597,-0.4949807121648633,3,Support Player
8475278,1.0,1.0,2.0,12.0,29.0,4.0,11.0,2.0,2.0,-2.594714770018855,-0.5181752804987817,3,Support Player
8475184,19.0,6.0,28.0,138.0,33.0,16.0,118.0,21.0,25.0,2.112234947850071,0.025849063245184895,2,Offensive All Star
8474697,0.0,0.0,0.0,1.0,0.0,12.0,3.0,0.0,0.0,-2.9289046561358036,-0.18539217884422968,3,Support Player
8479348,0.0,0.0,4.0,24.0,0.0,14.0,23.0,7.0,12.0,-2.0919230047661745,0.07731433417317218,3,Support Player
8478445,9.0,16.0,30.0,90.0,97.0,16.0,24.0,44.0,42.0,2.6253664779289485,-1.3735869856114262,2,Offensive All Star
8477947,10.0,8.0,27.0,72.0,0.0,18.0,38.0,21.0,18.0,0.7121414940639722,-0.5877551732049265,1,Defensive Minded
8477971,0.0,2.0,3.0,31.0,0.0,30.0,127.0,8.0,7.0,-1.39099056379043,1.763967980339416,0,Bruiser
8479410,7.0,15.0,33.0,120.0,0.0,49.0,108.0,44.0,39.0,3.3125699617860875,0.9887226208445327,2,Offensive All Star
8478413,5.0,2.0,10.0,87.0,2.0,24.0,103.0,11.0,12.0,-0.4488779102449964,1.0184311434664788,1,Defensive Minded
8478403,20.0,10.0,39.0,156.0,305.0,6.0,58.0,43.0,50.0,4.078042414976662,-1.9782812206775187,2,Offensive All Star
8480002,14.0,21.0,45.0,171.0,599.0,6.0,30.0,47.0,29.0,4.799720139137032,-3.363954876431762,2,Offensive All Star
8477447,5.0,9.0,28.0,104.0,0.0,18.0,13.0,24.0,21.0,0.8105152129889531,-0.7797644244009694,1,Defensive Minded
8482116,21.0,15.0,47.0,138.0,191.0,46.0,108.0,49.0,41.0,5.111763386332981,-0.20040435526062741,2,Offensive All Star
8480801,20.0,15.0,45.0,228.0,191.0,71.0,227.0,30.0,38.0,5.926973844381141,2.2589372905062484,2,Offensive All Star
8475794,10.0,10.0,31.0,134.0,378.0,20.0,75.0,22.0,22.0,2.31437449159578,-1.014725686896824,2,Offensive All Star
8479378,1.0,1.0,3.0,11.0,0.0,19.0,42.0,2.0,9.0,-2.143204600300154,0.4445458821581024,3,Support Player
8478367,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,-3.076550577910541,-0.5305385856945605,3,Support Player
8481567,0.0,1.0,2.0,5.0,0.0,0.0,4.0,1.0,6.0,-2.7722931150065917,-0.6066199295264751,3,Support Player
8475160,0.0,0.0,1.0,2.0,0.0,2.0,6.0,0.0,0.0,-3.0161592750910784,-0.4952276116799895,3,Support Player
8478373,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,1.0,-3.040093233266566,-0.5317285538503763,3,Support Player
8473504,5.0,2.0,10.0,40.0,0.0,14.0,190.0,8.0,14.0,-0.6464933746861116,1.7729777173627257,0,Bruiser
8480459,12.0,5.0,20.0,92.0,197.0,6.0,34.0,20.0,12.0,0.5321493647014246,-1.3721305032065065,1,Defensive Minded
8480845,3.0,7.0,14.0,45.0,202.0,12.0,77.0,13.0,10.0,-0.35716959120290387,-0.31094957101207876,1,Defensive Minded
8477034,1.0,4.0,10.0,54.0,0.0,19.0,78.0,11.0,25.0,-0.6793439102962652,0.697722304101287,1,Defensive Minded
8480018,15.0,15.0,42.0,105.0,476.0,19.0,44.0,34.0,41.0,3.804525939783943,-2.0994751620585648,2,Offensive All Star
8482078,10.0,5.0,20.0,92.0,3.0,20.0,39.0,30.0,23.0,0.8176773371446658,-0.3779066547632199,1,Defensive Minded
8480220,8.0,9.0,25.0,82.0,327.0,10.0,74.0,43.0,9.0,1.5893348638387121,-1.3271135554279385,1,Defensive Minded
8484125,0.0,1.0,2.0,9.0,42.0,6.0,12.0,4.0,2.0,-2.57358967349187,-0.4522941700896468,3,Support Player
8480036,5.0,12.0,30.0,141.0,0.0,30.0,44.0,38.0,54.0,2.7189098161153944,-0.06980913382474832,2,Offensive All Star
8475172,13.0,14.0,37.0,184.0,456.0,32.0,96.0,32.0,36.0,4.257613087084342,-0.8535165721011452,2,Offensive All Star
8481559,28.0,18.0,56.0,221.0,149.0,6.0,9.0,52.0,61.0,6.153859280790677,-2.9893086581800974,2,Offensive All Star
8479400,13.0,8.0,31.0,122.0,383.0,64.0,68.0,36.0,43.0,3.647904457836412,0.3245890769336218,2,Offensive All Star
8483630,1.0,1.0,3.0,16.0,1.0,4.0,8.0,4.0,4.0,-2.4949840316332113,-0.5113783276988342,3,Support Player
8481533,16.0,18.0,41.0,138.0,219.0,48.0,35.0,27.0,56.0,4.404195964072743,-0.6540650021619278,2,Offensive All Star
8482652,7.0,4.0,11.0,46.0,1.0,4.0,55.0,5.0,3.0,-1.2793922457675386,-0.36376264965042754,3,Support Player
8478882,3.0,6.0,13.0,72.0,0.0,30.0,62.0,20.0,13.0,-0.13362414048710158,0.5531640181103558,1,Defensive Minded
8476310,3.0,3.0,7.0,39.0,77.0,12.0,56.0,3.0,5.0,-1.5341515329799333,-0.0069450082301285255,3,Support Player
8480796,4.0,5.0,14.0,79.0,0.0,29.0,209.0,12.0,32.0,0.69307873862768,2.447976806461693,0,Bruiser
8481596,14.0,4.0,23.0,114.0,422.0,18.0,70.0,34.0,26.0,2.1468542865546714,-1.1473278263512812,2,Offensive All Star
8474586,16.0,21.0,44.0,149.0,26.0,32.0,37.0,52.0,28.0,4.317421980699704,-1.2573745139380728,2,Offensive All Star
8481542,3.0,9.0,21.0,99.0,0.0,28.0,150.0,19.0,34.0,1.2620042507171043,1.4671718739958888,0,Bruiser
8475164,6.0,6.0,15.0,101.0,9.0,30.0,9.0,20.0,15.0,0.1761926777230456,-0.21619443065819455,1,Defensive Minded
8478542,8.0,9.0,24.0,149.0,93.0,26.0,33.0,27.0,26.0,1.7252807047174108,-0.5270351783546722,1,Defensive Minded
8481649,1.0,0.0,1.0,6.0,1.0,0.0,11.0,3.0,4.0,-2.7704518451251974,-0.5405739093885988,3,Support Player
8479439,1.0,3.0,7.0,67.0,0.0,23.0,65.0,10.0,30.0,-0.653605101234881,0.782977361509125,1,Defensive Minded
8481712,1.0,0.0,1.0,7.0,0.0,0.0,7.0,3.0,5.0,-2.7581586610925184,-0.5806509275176794,3,Support Player
8475765,12.0,10.0,31.0,112.0,0.0,8.0,72.0,23.0,22.0,1.5275783944348214,-0.6941697785819319,1,Defensive Minded
8480014,17.0,7.0,29.0,93.0,36.0,14.0,37.0,22.0,13.0,1.1854633404751949,-1.0729294409190264,1,Defensive Minded
8479328,9.0,3.0,14.0,53.0,3.0,4.0,105.0,13.0,10.0,-0.5395825834821603,0.13144947639562146,1,Defensive Minded
8477320,0.0,0.0,0.0,9.0,1.0,4.0,18.0,1.0,0.0,-2.8919553117303356,-0.2836397661181767,3,Support Player
8478841,0.0,2.0,4.0,28.0,0.0,8.0,33.0,7.0,11.0,-1.9841593489171545,-0.07634295717846691,3,Support Player
8479985,0.0,0.0,1.0,10.0,0.0,2.0,28.0,3.0,9.0,-2.5994977032633577,-0.20660782545723766,3,Support Player
8479580,4.0,3.0,8.0,43.0,123.0,23.0,59.0,10.0,13.0,-0.830737815912266,0.2338057550979855,1,Defensive Minded
8482623,0.0,0.0,0.0,3.0,23.0,6.0,19.0,0.0,1.0,-2.876607835705259,-0.23845350230547163,3,Support Player
8481546,2.0,7.0,14.0,31.0,0.0,14.0,41.0,10.0,22.0,-0.7649388027135122,-0.10358703571334363,1,Defensive Minded
8476948,0.0,0.0,0.0,18.0,4.0,2.0,13.0,3.0,0.0,-2.8137777584901853,-0.4348016211353144,3,Support Player
8475848,8.0,4.0,12.0,85.0,5.0,31.0,18.0,5.0,16.0,-0.38119159520798823,0.11019160098030707,1,Defensive Minded
8479976,2.0,6.0,17.0,79.0,0.0,47.0,48.0,14.0,44.0,0.673201981704769,1.1643761904574106,0,Bruiser
8475784,25.0,19.0,56.0,170.0,100.0,21.0,19.0,40.0,39.0,5.044596240606461,-2.2151913058418407,2,Offensive All Star
8481524,5.0,6.0,13.0,49.0,0.0,32.0,77.0,12.0,16.0,-0.24771643545341465,0.8219720166957185,1,Defensive Minded
8478067,6.0,3.0,14.0,70.0,8.0,14.0,62.0,12.0,12.0,-0.5889089991885949,0.05635844628068328,1,Defensive Minded
8476994,2.0,4.0,10.0,37.0,1.0,6.0,1.0,7.0,7.0,-1.7128389843373364,-0.7607271964300367,3,Support Player
8476457,6.0,12.0,28.0,133.0,0.0,41.0,196.0,29.0,29.0,2.6204887015073357,2.045923407446542,0,Bruiser
8482176,0.0,0.0,3.0,12.0,0.0,4.0,3.0,0.0,12.0,-2.605673684388181,-0.4213878079225578,3,Support Player
8479335,1.0,1.0,6.0,45.0,17.0,4.0,23.0,6.0,2.0,-2.0937549910615116,-0.43502073425849014,3,Support Player
8477527,0.0,2.0,2.0,2.0,1.0,27.0,34.0,1.0,1.0,-2.3475792351278995,0.5881914825681439,3,Support Player
8480145,6.0,7.0,24.0,113.0,0.0,40.0,135.0,27.0,44.0,2.0179950041533865,1.6051762203319022,0,Bruiser
8475752,7.0,7.0,16.0,52.0,2.0,14.0,103.0,18.0,6.0,-0.1517193331869648,0.28237808390768687,1,Defensive Minded
8478911,5.0,5.0,18.0,115.0,0.0,20.0,105.0,6.0,38.0,0.5990420612380982,0.902920268360858,1,Defensive Minded
